Labelled Tweet,,,,,
,,,,,
ID,Timestamp,Tweet,Keluhan,Bukan Keluhan/Respon,Dinas
6.79E+17,"22 Des 2015, 10:22:55 AM",RT @infobdg: #suaraBDG via @RikyThemest : parkir liar di jl pasirkaliki ada petugas brjaga pun tdk d tndak lnjuti cc @ridwankamil https://t…,Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 10:23:37 AM",RT @infobdg: #suaraBDG via @RikyThemest : parkir liar di jl pasirkaliki ada petugas brjaga pun tdk d tndak lnjuti cc @ridwankamil https://t…,Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 10:24:08 AM",RT @infobdg: #suaraBDG via @RikyThemest : parkir liar di jl pasirkaliki ada petugas brjaga pun tdk d tndak lnjuti cc @ridwankamil https://t…,Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 10:24:55 AM",Suka pengen ngegambar 'cantik' di mobil yang parkir sembarangan #entahmengapa  https://t.co/FeuJbJ7w2s,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 10:25:41 AM",@infobdg @RikyThemest @ridwankamil seharusnya yg punya usaha harus punya lahan parkir yg memadai,Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 10:27:33 AM","@ridwankamil kang jl kebon pines yg di Tangkuban Parahu gak ada Penerangan pisan jadi kalo malem teh scarry, pangmasangkeun lampu jalan nya",Ya,,Dinas Tata Ruang dan Ciptakarya
6.79E+17,"22 Des 2015, 10:54:15 AM","@ABramantijo @dbmpkotabdg @ridwankamil @OdedMD @Kec_Astanaanyar Kalo kali, saluran/gorong2 tdk tersumbat, niscaya dampak msm hujan tdk besar",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 10:54:48 AM","RT @DarwinK07883801: @ABramantijo @dbmpkotabdg @ridwankamil @OdedMD @Kec_Astanaanyar Kalo kali, saluran/gorong2 tdk tersumbat, niscaya damp…",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 11:24:47 AM",RT @marry_jean #InfoLalin Lampu warna merah di TL Dago-Sulanjana-Diponegoro tidak berfungsi cc @dishub_kotabdg  https://t.co/7g5KUvvdkU,Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 11:26:19 AM","@ridwankamil @pjudbmpbdg @DiskominfoBdg mohon perhatian pju di sepanjang jl trs cigadung mati total ,, hatur nuhun https://t.co/e26uJWjT66",Ya,,Dinas Tata Ruang dan Ciptakarya
6.79E+17,"22 Des 2015, 11:41:11 AM",RT @infobdg: #suaraBDG via @RikyThemest : parkir liar di jl pasirkaliki ada petugas brjaga pun tdk d tndak lnjuti cc @ridwankamil https://t…,Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 11:41:37 AM","@dbmpkotabdg RT @abin190880 : mohon perhatian pju di sepanjang jl trs cigadung mati total ,, hatur nuhun https://t.co/ZqSThLWNrn",Ya,,Dinas Tata Ruang dan Ciptakarya
6.79E+17,"22 Des 2015, 11:43:36 AM","Punteun PJU sktr dpn SD bbk sentral&amp;dpn kntor klrhn sukapura pada mati,serta lampunya redup@ridwankamil @dbmpkotabdg @diskamtam @Kec_Kircon",Ya,,Dinas Tata Ruang dan Ciptakarya
6.79E+17,"22 Des 2015, 11:54:18 AM",Udh lapor berkali2 k @pdamtirtawening tpi g ditanggapin.Air ledeng bocor ke jalan di jln.sindang sari 1 antapani. Gmn nih kang @ridwankamil,Ya,,Dinas Bina Marga dan Pengairan
6.79E+17,"22 Des 2015, 12:24:48 PM",Hati-hati untuk pengendara sepeda motor yg melewati arah cipaganti cc @ridwankamil https://t.co/7y14ltqUI5,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 12:51:22 PM","Larangan merokok dalam angkot &amp; aturan wajib sedia tong sampah udah ditarik ya, pak @ridwankamil ? asap rokok supirnya nyesek euy :(",Ya,,Lain-Lain
6.79E+17,"22 Des 2015, 01:10:37 PM","@ridwankamil @PRFMnews @tmc_restabesbdg d depan tegalega, angkit naek trotoar, polisi tak berbuat apa2,, https://t.co/2k45tjzTnC",Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 01:17:50 PM",Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 https://t.co/8ZqoK9oyJT,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 01:18:30 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 01:18:34 PM","@pdamtirtawening mhn di cek sgera no.00906610020, air tdk keluar, ini https://t.co/gCeRAktrta.087822294555.",Ya,,Dinas Bina Marga dan Pengairan
6.79E+17,"22 Des 2015, 01:20:58 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 01:27:47 PM","RT @bhaktislam: @ridwankamil @PRFMnews @tmc_restabesbdg d depan tegalega, angkit naek trotoar, polisi tak berbuat apa2,, https://t.co/2k45t…",Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 01:30:08 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 01:30:30 PM","@pdamtirtawening@ridwankamil  00106700466, punten sudah seminggu air PDAM tidak mengalir. Mohon bantuannya segera...",Ya,,Dinas Bina Marga dan Pengairan
6.79E+17,"22 Des 2015, 01:36:52 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 01:49:21 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 02:11:17 PM",RT @nadyairfany: @ridwankamil pak cobain deh jam 6pagi lewat cicaheum macetnya ampun ampunan deh... ngga cocok pak ada terminal di lokasi c…,Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 02:14:42 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 02:16:45 PM","RT @bhaktislam: @ridwankamil @PRFMnews @tmc_restabesbdg d depan tegalega, angkit naek trotoar, polisi tak berbuat apa2,, https://t.co/2k45t…",Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 02:17:01 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 02:17:54 PM","Mohon untuk disidak byk anak di bwh umur nongkrong/merokok/membawa motor di jln purnawarman, depan Bistro Lumiere @PRFMnews @Satpolppbdg",Ya,,Lain-Lain
6.79E+17,"22 Des 2015, 02:18:49 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 02:19:53 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 02:20:38 PM","RT @YoPs86: Larangan merokok dalam angkot &amp; aturan wajib sedia tong sampah udah ditarik ya, pak @ridwankamil ? asap rokok supirnya nyesek e…",Ya,,Lain-Lain
6.79E+17,"22 Des 2015, 02:22:34 PM","@dishub_kotabdg RT @puspa_zakaria: Lampu merah simpang dago mati,,arus lalin paburisat pa @ridwankamil",Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 02:26:52 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 02:41:34 PM","Pa @ridwankamil sya tiap hari ka kampus lewat pasteur :(  @infobandung: Tahun Depan Kendaraan Lewat Pasteur akan Di https://t.co/FxXW22wd6F""",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 02:44:25 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 02:45:43 PM",@yan_tiara @pdamtirtawening @PRFMnews coba saja pakai filter air https://t.co/2EvvaxMMoz Air keruh menjadi air minum. Rp260rb. Terjamin!,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 02:45:47 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 02:46:22 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 02:57:12 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 03:17:19 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 03:20:13 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 03:22:09 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 03:22:25 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 03:26:20 PM","Pak saya mau prewed di taman taman inovasi bapak @ridwankamil Boleh ? apa nanti Jones Follower bapak ga santet saya Pak,,, :(",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 03:26:33 PM","Pak saya mau prewed di taman taman inovasi bapak @ridwankamil Boleh ? apa nanti Jones Follower bapak ga santet saya Pak,, :(",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 03:27:05 PM",RT @nadyairfany: @ridwankamil pak cobain deh jam 6pagi lewat cicaheum macetnya ampun ampunan deh... ngga cocok pak ada terminal di lokasi c…,Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 03:27:13 PM","Pak saya mau prewed di taman taman inovasi bapak @ridwankamil Boleh ? apa nanti Jones Follower bapak ga santet saya Pak, :(",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 03:37:15 PM","@pdamtirtawening @ridwankamil  00106700466, punten sudah seminggu air PDAM tidak mengalir. Mohon bantuannya segera...",Ya,,Dinas Bina Marga dan Pengairan
6.79E+17,"22 Des 2015, 03:45:46 PM",Mirip payung yak? Tapi itu beneran tumbler kok. Hihihihi  https://t.co/L7l3LnRNpN,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 03:48:46 PM",RT @BDGcleanaction: Mirip payung yak? Tapi itu beneran tumbler kok. Hihihihi  https://t.co/L7l3LnRNpN,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 03:51:45 PM","@ridwankamil pak adik saya yg sd dapet dana bsm 450rb,tp sama sekolahnya dipotong biaya ntah apa jd dapetnya cuma 140rb.itu boleh pak?",Ya,,Dinas Kependudukan dan Pencatatan Sipil
6.79E+17,"22 Des 2015, 03:57:18 PM",Nah ! Makanya kalo pintu rel udh mau nutup jgn diterobos !! Kalo msh bandel tanggung sndiri akibatnya ! https://t.co/mivz6qTxt9,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 03:58:17 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 03:58:37 PM",RT @SaveBandungCity: Nah ! Makanya kalo pintu rel udh mau nutup jgn diterobos !! Kalo msh bandel tanggung sndiri akibatnya ! https://t.co/m…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 03:58:37 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC PJU, pengamanan tiang lampu PJU jl Kopo (RS Imanuel) https://t.co/6jKCf9gqyU",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 04:04:03 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC PJU, perbaikan lampu PJU jl Cicukang https://t.co/ZorIlUgo9O",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 04:04:03 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 04:08:06 PM","RT @dnurdin_deden: Punteun PJU sktr dpn SD bbk sentral&amp;dpn kntor klrhn sukapura pada mati,serta lampunya redup@ridwankamil @dbmpkotabdg @di…",Ya,,Dinas Tata Ruang dan Ciptakarya
6.79E+17,"22 Des 2015, 04:16:22 PM",Hatur nhn @dbmpkotabdg atas perbaikn PJU d jl Sasakgantung kel cikawao #kereen https://t.co/eaCFYoMaZb”,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 04:23:02 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC PJU, perbaikan lampu PJU jl Saripohaci https://t.co/OC1huGBSnq",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 04:23:04 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC PJU, perbaikan lampu PJU jl Sasak Gantung https://t.co/YGKRKDa…",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 04:23:07 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC PJU, perbaikan lampu PJU jl Cicukang https://t.co/ZorIlUgo9O",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 04:23:09 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC PJU, perbaikan lampu PJU jl Bima https://t.co/jptkI3a0MP",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 04:23:12 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC PJU, perbaikan lampu PJU jl Tamansari https://t.co/LTkgXfpq66",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 04:23:16 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC PJU, pengamanan tiang lampu PJU jl Kopo (RS Imanuel) https://t…",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 04:28:58 PM","Semoga membuka mata bagi yg suka melanggar, pdhl intinya kita tinggal taat aturan. Menunggu kereta lewat kan mudah.  https://t.co/mVnJmZlS5T",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 04:30:32 PM","RT @oktvnmar: Semoga membuka mata bagi yg suka melanggar, pdhl intinya kita tinggal taat aturan. Menunggu kereta lewat kan mudah.  https://…",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 04:33:05 PM","@pdamtirtawening @ridwankamil  00106700466, punten sudah seminggu air PDAM tidak mengalir. Mohon bantuannya segera...",Ya,,Dinas Bina Marga dan Pengairan
6.79E+17,"22 Des 2015, 04:34:42 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 04:36:33 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 04:48:30 PM",Masih berlaku ga kang emil Perda no 11 thn 2005? Kalo masih tolong sosialisasikan @ridwankamil @infobandung @bplh_kotabdg,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 04:51:22 PM","Pa wali @ridwankamil masih ada angkot stasiun-ledeng yang ugal-ugalan, kan sieun tadi ge tijengkang di angkot",Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 04:58:43 PM",RT @MeydaAnnisa: @relawan_bdg @ridwankamil @Satpolppbdg Kumuhnya kaki lima perempatan jl. jakarta - kircon engga bgt &amp; risih ama jablay. to…,Ya,,Lain-Lain
6.79E+17,"22 Des 2015, 05:05:43 PM","RT @toekang_sate: Pak @ridwankamil iyeu jalmi anu ngabalaan jalan di kota Bandung,ngabagikeun pamplet tapi di awur2 di jalan. https://t.co/…",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 05:14:12 PM","Sktr 1 jm yg lalu, sy jd korban penabrakan dgn sengaja o/ angkot caringin - sdg serang D 1993 CA di daerah bojong, cijerah @ridwankamil",Ya,,Lain-Lain
6.79E+17,"22 Des 2015, 05:15:07 PM","@ridwankamil kang, yg jualan obat jentik nyamuk maksa masih ada aja, anak kosan sekeloa dipaksa lg, padahal udh bilang ga mau",Ya,,Lain-Lain
6.79E+17,"22 Des 2015, 05:16:40 PM",Saya yg sdg mengendarai motor ditabrak dari arah belakang 2 kali secara beruntun oleh angkot tsb @tmc_restabesbdg @ridwankamil,Ya,,Lain-Lain
6.79E+17,"22 Des 2015, 05:18:10 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 05:19:12 PM",Setelah menabrak dgn sengaja supir angkot tsb keluar &amp; beberapa kali hendak memukuli saya @tmc_restabesbdg @ridwankamil @infobdg,Ya,,Lain-Lain
6.79E+17,"22 Des 2015, 05:22:48 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC Cibeunying, penanganan jln amblas dibelokan jl Pajajaran https…",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 05:22:51 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC Gedebage, lanjutan pengerukan saluran jl Sukarno Hatta https:/…",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 05:22:54 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC Bojonagara, lanjutan pemasangan ubin difabel jl Cicendo https:…",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 05:23:13 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC Bojonagara, perbaikan jl dr Otten (1) https://t.co/Gcglbbt8fg",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 05:23:44 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC Bojonagara, perbaikan jl dr Otten (2) https://t.co/JSwGT8KnSj",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 05:24:13 PM",#suaraBDG via @temansotoy: lampu merah di perempatan pelajar pejuang-talagabodas sudah bbrp hari mati cc: @dishub_kotabdg,Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 05:24:50 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC Bojonagara, lanjutan pngerukan saluran jl Sukawarna Baru https…",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 05:24:52 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC Bojonagara,  pengangkutan sendimen jl Sukawarna Baru https://t…",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 05:25:07 PM",RT @infobdg: #suaraBDG via @temansotoy: lampu merah di perempatan pelajar pejuang-talagabodas sudah bbrp hari mati cc: @dishub_kotabdg,Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 05:35:16 PM",RT @infobdg: #suaraBDG via @temansotoy: lampu merah di perempatan pelajar pejuang-talagabodas sudah bbrp hari mati cc: @dishub_kotabdg,Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 05:43:43 PM","Tasyakur Adiwiyata Nasional, Sekolah Berintegritas, Milad ke 28 dan Maulid Nabi @lukman271061 @disdik_bandung https://t.co/dtkRGiEdWM",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 05:47:20 PM","@ridwankamil pa, kenapa bapak suka herey ajah , bapak kebanyakan piknik yah pa ????",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 05:52:55 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 05:56:25 PM","Penasaran, knp ya sepertinya Jl. Pajajaran udah beberapa kali ambles parah. https://t.co/6oqitJePL1",Ya,,Dinas Tata Ruang dan Ciptakarya
6.79E+17,"22 Des 2015, 05:59:56 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC Karees, perbaikan jl Ahmad Yani https://t.co/HqyBOLLokj",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 06:00:01 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC Karees, lanjutan pengerukan saluran jl Sriwijaya https://t.co/…",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 06:12:17 PM","@ridwankamil cc @diskamtam mhn dipangkas krn menutupi PJU, rawan. Lok: jl sampurna (sbrang kantor kelurahan pasteur) https://t.co/JBinzh37BO",Ya,,Dinas Pemakaman dan Pertamanan
6.79E+17,"22 Des 2015, 06:24:32 PM",Naik angkot di bandung harus nahan2 hati ya kang @ridwankamil. Bener2 nguji iman ngetem nya. Apalagi di area kalapa. Sabar.... ????,Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 06:28:08 PM",@dbmpkotabdg  hatur nuhun dbmp lampu jln merdeka parantos sae indah pisan disarengan ku cai solokan nu ngalir bersih https://t.co/xeA0O2QGmQ,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 06:28:27 PM",RT @sopianpatmawati: @dbmpkotabdg  hatur nuhun dbmp lampu jln merdeka parantos sae indah pisan disarengan ku cai solokan nu ngalir bersih h…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 06:36:45 PM",Kang @ridwankamil di instagram: Pengumuman: 1. Dilarang masuk ke Teras Cikapundung jln Siliwangi krn belum buka unt… https://t.co/7CX4OV1Of7,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 06:43:53 PM",tetapi hari ini masih boleh akan terjadi pada hari esok. @Bandung_Dinkes,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 06:44:43 PM","@ridwankamil pak emil, PJU anu di jl.pahlawan deket kampus LP31 mati wae pak, gelap. Rawan kecelakaan/begal.. Haturnuhun",Ya,,Dinas Tata Ruang dan Ciptakarya
6.79E+17,"22 Des 2015, 06:53:51 PM",RT @pr0ph0z: Kang @ridwankamil di instagram: Pengumuman: 1. Dilarang masuk ke Teras Cikapundung jln Siliwangi krn belum buka unt… https://t…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 07:30:07 PM",@pdamtirtawening   @PRFMnews  kenapa air pdam didaerah tb ismail depan rt05 rw08 sudah 2minggu ngak ngalir padahal sudah laporan ke pdam,Ya,,Dinas Bina Marga dan Pengairan
6.79E+17,"22 Des 2015, 07:32:38 PM","RT @TadjiUINBdg: @ridwankamil lapor pak, mobil ni 2x buang sampah ke pinggir jalan sepanjang jalan sersan bajuri no. 24 https://t.co/t9NHcX…",Ya,,Lain-Lain
6.79E+17,"22 Des 2015, 07:33:36 PM",RT @jrohman22: @pdamtirtawening   @PRFMnews  kenapa air pdam didaerah tb ismail depan rt05 rw08 sudah 2minggu ngak ngalir padahal sudah lap…,Ya,,Dinas Bina Marga dan Pengairan
6.79E+17,"22 Des 2015, 07:39:05 PM",RT @jrohman22: @pdamtirtawening   @PRFMnews  kenapa air pdam didaerah tb ismail depan rt05 rw08 sudah 2minggu ngak ngalir padahal sudah lap…,Ya,,Dinas Bina Marga dan Pengairan
6.79E+17,"22 Des 2015, 07:43:18 PM",@ridwankamil. Saya mau lapor pak tlg trafick light dijln moch toha dpn rs sartika asih mati udh lama Tlg segera dibtulkan karna rawan pak,Ya,,Dinas Perhubungan
6.79E+17,"22 Des 2015, 08:10:00 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC Cibeunying, lanjutan pengerukan sal jl Veteran- jl Sunda https…",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 08:12:19 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt…,,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 08:17:43 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC Cibeunying, lanjutan pengerukan sal jl Veteran- jl Sunda https…",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 08:19:16 PM","@ridwankamil punten pak,, saya ada ide utk memperindah kota bandung. Pohon2 yg sudah berumur, mngkin bisa dipahat utk dijadikan objek wisata",,Ya,bukan keluhan
6.79E+17,"22 Des 2015, 08:23:11 PM","2) dan akhirnya penumpang naik di depan mobil kami, angkot nya menghalangi mobil setengah jalan jalur kiri. Cc: @ridwankamil #mentalillness",Ya,,Dinas Perhubungan
