Labelled Tweet,,,,,,,,
,,,,,,,,
ID,Timestamp,Tweet,Keluhan,Bukan Keluhan/Respon,Topik Umum,Topik Spesifik,Lokasi,Waktu 
6.91E+17,"23 Jan 2016, 08:30:16 PM",@ridwankamil @dbmpkotabdg .punten jl.Jamika tos 2 bln pju na pareum teu acan di lereskeun pasca pohon tumbang sareng tiang listrik tumbang.,Ya,,infrastruktur,lampu penerangan jalan umum,Jalan Tamborin Kel. Turangga,-
6.91E+17,"23 Jan 2016, 08:34:55 PM","Via : @dadang2301: Wajah Bandung Juara, hak pejalan kaki ditutup PKL dimana Pemda?  @Satpolppbdg @ridwankamil  https://t.co/FTmx2668WH",Ya,,k3 (ketertiban; kebersihan; keindahan),pkl,Situsaeur,-
6.91E+17,"23 Jan 2016, 08:53:21 PM","RT @ridwankamil: Barudak bandung nu sok mabal sakola, siap2 ditewak @Satpolppbdg . Omat! https://t.co/SnQoSK9sMQ",,Ya,bukan keluhan,bukan keluhan,di dalam angkot,-
6.91E+17,"23 Jan 2016, 08:59:52 PM",@PRFMnews @dadang2301 @Satpolppbdg @ridwankamil betul kang eta cicadas msh bandel.. nu parkir sisi jln di pr3an n becak oge bikin macet,Ya,,"perhubungan, k3 (ketertiban; kebersihan; keindahan), perhubungan","parkir sembarangan, becak, kemacetan",-,21-1-2016
6.91E+17,"23 Jan 2016, 09:19:38 PM","RT @PRFMnews: Via : @dadang2301: Wajah Bandung Juara, hak pejalan kaki ditutup PKL dimana Pemda?  @Satpolppbdg @ridwankamil  https://t.co/FÉ",Ya,,k3 (ketertiban; kebersihan; keindahan),pkl,Jalan Perintis Kemerdekaan ,-
6.91E+17,"23 Jan 2016, 09:31:37 PM",Trotoar masjid agung itu bukan tempat parkir @ridwankamil @Satpolppbdg https://t.co/HBbEORBY0a,Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"23 Jan 2016, 10:04:13 PM","RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.É",,Ya,bukan keluhan,bukan keluhan,di dalam angkot,-
6.91E+17,"23 Jan 2016, 10:20:34 PM",RT @denurha_pdk: Trotoar masjid agung itu bukan tempat parkir @ridwankamil @Satpolppbdg https://t.co/HBbEORBY0a,Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"23 Jan 2016, 10:39:22 PM","Malu donk klo masih nyampah sembarangan, tuh lihat tong sampah nya sudah disediakan cc: @ridwankamil @denurha_pdk https://t.co/1uFXMPtx3C",,Ya,bukan keluhan,bukan keluhan,di dalam angkot,-
6.91E+17,"23 Jan 2016, 10:41:40 PM",@ridwankamil pak jl otista pasar baru kunaon d tutup? Tadi banyak polisi,Ya,,perhubungan,jalan ditutup,-,-
6.91E+17,"23 Jan 2016, 11:12:31 PM","pak @ridwankamil kok taman yg di sulanjana jadi crowded gara2 parkiran yg ngga teratur, terus tarifnya suka ngga kira2 :(",Ya,,"perhubungan, perhubungan","parkir sembarangan, tarif / retribusi parkir",-,-
6.91E+17,"23 Jan 2016, 11:14:30 PM",Msh ada yg suka City Sanctuary satu2nya di Kt Bdg. Blekok Rancabayawak @ridwankamil @PemkotBandung @cisarantenkidu1 https://t.co/B8FLgXZXzZ,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"23 Jan 2016, 11:14:52 PM",RT @adiraksa: Msh ada yg suka City Sanctuary satu2nya di Kt Bdg. Blekok Rancabayawak @ridwankamil @PemkotBandung @cisarantenkidu1 https://tÉ,,Ya,bukan keluhan,bukan keluhan,"di pinggir sungai Cikapundung, Suryalaya Barat, Merah Delima I, Cijagra, Lengkong ",-
6.91E+17,"23 Jan 2016, 11:25:11 PM","@BDGcleanaction @GPSbdg keliatannya masalah klasik. ketegasan, kejelasan hukum. semua tau, tp kok gak jalan ya? colek pak @ridwankamil",,Ya,bukan keluhan,bukan keluhan,Sobbers,-
6.91E+17,"23 Jan 2016, 11:28:34 PM",@PRFMnews @Satpolppbdg @infobdg jalan setiabudi yg dulunya kampung baso dipakai julalan laser hijau https://t.co/zPdcV2JjrU,Ya,,k3 (ketertiban; kebersihan; keindahan),gangguan ketertiban umum,Dayangsumbi Tamansari ,-
6.91E+17,"23 Jan 2016, 11:31:51 PM",RT @adiraksa: Msh ada yg suka City Sanctuary satu2nya di Kt Bdg. Blekok Rancabayawak @ridwankamil @PemkotBandung @cisarantenkidu1 https://tÉ,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"23 Jan 2016, 11:45:03 PM","RT @YudiansyahSE: @BDGcleanaction @GPSbdg keliatannya masalah klasik. ketegasan, kejelasan hukum. semua tau, tp kok gak jalan ya? colek pakÉ",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 12:21:48 AM",RT @denurha_pdk: Trotoar masjid agung itu bukan tempat parkir @ridwankamil @Satpolppbdg https://t.co/HBbEORBY0a,Ya,,perhubungan,parkir sembarangan,trotoar,-
6.91E+17,"24 Jan 2016, 01:39:38 AM",Pa @ridwankamil tdi aya mobil jeep naek ka trotoar jalan di wastukencana arah bip sampai merusak tiang lampu dan batu bulat jg ancur,Ya,,perhubungan,kecelakaan / pelanggaran lalu lintas,Jalan Pasirkaliki,-
6.91E+17,"24 Jan 2016, 04:09:28 AM","@ridwankamil pak, maaf ganggu pg2 tlg di cek ada kabel yg ngejuntai dijln sriwijaya bdg. krn sering dilalui kendaraan besar jd suka nyangkut",Ya,,infrastruktur,kabel menjuntai,-,-
6.91E+17,"24 Jan 2016, 05:35:32 AM","RT @withloverent: @ridwankamil pak, maaf ganggu pg2 tlg di cek ada kabel yg ngejuntai dijln sriwijaya bdg. krn sering dilalui kendaraan besÉ",Ya,,infrastruktur,kabel menjuntai,-,10/1/16
6.91E+17,"24 Jan 2016, 06:03:58 AM",@pdamtirtawening gimana di perum flamingo dadali no langganan 00702110690..sdh 2 hari ini air nya tdk jalan nih tolong pdam thx,Ya,,pengelolaan air & sumber daya alam,air tidak mengalir,Jalan Ciwastra,-
6.91E+17,"24 Jan 2016, 06:36:35 AM",Selmt pagi min @pdamtirtawening mau tanya kalo pemasangan baru biayanya berapa persyaratanya apa saja ? Utk daerah babakan sari Kircon. Thx,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 06:45:47 AM","RT @YudiansyahSE: @BDGcleanaction @GPSbdg keliatannya masalah klasik. ketegasan, kejelasan hukum. semua tau, tp kok gak jalan ya? colek pakÉ",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 06:57:51 AM","RT @PRFMnews: Via : @dadang2301: Wajah Bandung Juara, hak pejalan kaki ditutup PKL dimana Pemda?  @Satpolppbdg @ridwankamil  https://t.co/FÉ",Ya,,k3 (ketertiban; kebersihan; keindahan),pkl,-,-
6.91E+17,"24 Jan 2016, 08:11:37 AM",@pdamtirtawening sepertinya ada pipa pdam bocor d depan sekitar jl anggrek 46 dkt tmn spr hero mhn dicek cc @ridwankamil,Ya,,pengelolaan air & sumber daya alam,pipa bocor,-,-
6.91E+17,"24 Jan 2016, 08:39:35 AM","Dicari anak hilang,bernama Azhar,tidak memakai kaca mata,murid SMK 7.Mohon bantuan cc: @ridwankamil @Satpolppbdg https://t.co/Y3quwEqqhQ",Ya,,bidang lainnya,bidang lainnya,Dayangsumbi Tamansari ,-
6.91E+17,"24 Jan 2016, 09:17:22 AM","RT @pdkebersihanbdg: Silahkan duduk santai disitu, tp ingat sampahnya simpan kekodok yg ada dipinggir mu #BandungBersih cc: @ridwankamil htÉ",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 09:22:18 AM","1. Cara kurangi parkir di bahu jln adalah konsisten pd tata ruang, skrg resto, hotel &amp; cafe ada dimana-mana cc @PRFMnews @dishub_kotabdg",,Ya,bukan keluhan,bukan keluhan,sekitar taman baru ,-
6.91E+17,"24 Jan 2016, 09:23:42 AM","RT @eka_harijanto: 1. Cara kurangi parkir di bahu jln adalah konsisten pd tata ruang, skrg resto, hotel &amp; cafe ada dimana-mana cc @PRFMnewsÉ",,Ya,bukan keluhan,bukan keluhan,flyover,-
6.91E+17,"24 Jan 2016, 09:24:15 AM","2. Tdk banyak gd parkir yg tersedia, banyak tempat usaha yg tdk sediakan lahan parkir, lihat di Martadinata cc @PRFMnews @dishub_kotabdg",Ya,,infrastruktur,sarana parkir,Jalan Caringin ,-
6.91E+17,"24 Jan 2016, 09:24:36 AM","RT @eka_harijanto: 2. Tdk banyak gd parkir yg tersedia, banyak tempat usaha yg tdk sediakan lahan parkir, lihat di Martadinata cc @PRFMnewsÉ",Ya,,infrastruktur,sarana parkir,Jalan Wastukencana,-
6.91E+17,"24 Jan 2016, 09:26:38 AM","3. Marka jln utk parkir perlu diperbanyak agr warga tahu blh parkir atau tdk, termasuk rambu @PRFMnews @dishub_kotabdg",,Ya,bukan keluhan,bukan keluhan,flyover,-
6.91E+17,"24 Jan 2016, 09:26:57 AM",@ridwankamil pak ini parkir atau berhenti? Atau lagi jalan kaki? https://t.co/T1IkFyuwX2,,Ya,bukan keluhan,bukan keluhan,flyover,-
6.91E+17,"24 Jan 2016, 09:27:37 AM","RT @eka_harijanto: 3. Marka jln utk parkir perlu diperbanyak agr warga tahu blh parkir atau tdk, termasuk rambu @PRFMnews @dishub_kotabdg",,Ya,bukan keluhan,bukan keluhan,flyover,-
6.91E+17,"24 Jan 2016, 09:33:10 AM",Flyer dan brosur makin banyak di #CFD. Yuk kolaborasi @CoblongJITU untuk kurangi distribusinya. Cc: @Satpolppbdg https://t.co/PE0NLQ39aX,,Ya,bukan keluhan,bukan keluhan,flyover,-
6.91E+17,"24 Jan 2016, 09:34:14 AM",RT @GPSbdg: Flyer dan brosur makin banyak di #CFD. Yuk kolaborasi @CoblongJITU untuk kurangi distribusinya. Cc: @Satpolppbdg https://t.co/PÉ,,Ya,bukan keluhan,bukan keluhan,sekitar taman baru ,-
6.91E+17,"24 Jan 2016, 09:34:43 AM",RT @GPSbdg: Flyer dan brosur makin banyak di #CFD. Yuk kolaborasi @CoblongJITU untuk kurangi distribusinya. Cc: @Satpolppbdg https://t.co/PÉ,,Ya,bukan keluhan,bukan keluhan,flyover,-
6.91E+17,"24 Jan 2016, 09:35:22 AM",Trotoar milyaran kanggo parkir nu gaduh mobil aduh gusti @ridwankamil  https://t.co/DUvdArwxrX,Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"24 Jan 2016, 09:35:40 AM",RT @GPSbdg: Flyer dan brosur makin banyak di #CFD. Yuk kolaborasi @CoblongJITU untuk kurangi distribusinya. Cc: @Satpolppbdg https://t.co/PÉ,,Ya,bukan keluhan,bukan keluhan,Gang Sukasari/Sutami No. 24,-
6.91E+17,"24 Jan 2016, 09:38:36 AM",@Satpolppbdg @ridwankamil @DiskominfoBdg @PemkotBandung pernah saya lihat pengemis nuker uang 200rb perhari. Gaji Saya aja kalah ama mreka,,Ya,bukan keluhan,bukan keluhan,flyover,-
6.91E+17,"24 Jan 2016, 09:38:48 AM",@ridwankamil kang masa ada tanda s masih aja parkir sembarangan?(dpn BI) @infobandung @infobdg @PRFMnews,Ya,,perhubungan,parkir sembarangan,Jalan Soekarno Hatta,-
6.91E+17,"24 Jan 2016, 09:40:40 AM",@ridwankamil kang masa udh ada tanda s masih parkir sembarangan ?(dpn BI) @infobdg @infobandung @PRFMnews,Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"24 Jan 2016, 09:41:07 AM",@ridwankamil  kang di n*t 86 kan lagi rame ya ... Ini parkir atau berhenti masih sama saja ??? https://t.co/gaFHdddYhr,,Ya,bukan keluhan,bukan keluhan,flyover,-
6.91E+17,"24 Jan 2016, 09:41:23 AM",RT @GPSbdg: Flyer dan brosur makin banyak di #CFD. Yuk kolaborasi @CoblongJITU untuk kurangi distribusinya. Cc: @Satpolppbdg https://t.co/PÉ,,Ya,bukan keluhan,bukan keluhan,flyover,-
6.91E+17,"24 Jan 2016, 09:42:48 AM",RT @GPSbdg: Flyer dan brosur makin banyak di #CFD. Yuk kolaborasi @CoblongJITU untuk kurangi distribusinya. Cc: @Satpolppbdg https://t.co/PÉ,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 09:42:57 AM",@ridwankamil kang masa udh ada tanda S masih parkir sembarangan? (Depan BI) @PRFMnews @infobdg @infobandung https://t.co/TPMEn2mjct,Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"24 Jan 2016, 09:43:11 AM",RT @GPSbdg: Flyer dan brosur makin banyak di #CFD. Yuk kolaborasi @CoblongJITU untuk kurangi distribusinya. Cc: @Satpolppbdg https://t.co/PÉ,,Ya,bukan keluhan,bukan keluhan,flyover,-
6.91E+17,"24 Jan 2016, 09:43:39 AM",09.43 RT @TanpaNam48 @ridwankamil kang masa udh ada tanda S masih parkir sembarangan? (Depan BI)  cc @dishub_kotabdg https://t.co/C23FLFSfGR,Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"24 Jan 2016, 09:45:14 AM",RT @PRFMnews: 09.43 RT @TanpaNam48 @ridwankamil kang masa udh ada tanda S masih parkir sembarangan? (Depan BI)  cc @dishub_kotabdg https://É,Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"24 Jan 2016, 09:46:16 AM",#suaraBDG via @TanpaNam48: masa udh ada tanda S masih parkir sembarangan? (Depan BI) cc: @dishub_kotabdg @IWGinting https://t.co/kdWvPTheu5,Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"24 Jan 2016, 09:51:00 AM","@GPSbdg @dbmpkotabdg @CoblongJITU @Satpolppbdg @CFDinfo yg buang sampah sembarang katanya kena denda perda,kalo sumbernya kedenda ato tidak?",,Ya,bukan keluhan,bukan keluhan,sekitar taman baru ,-
6.91E+17,"24 Jan 2016, 09:53:15 AM","@dishub_kotabdg di tubagus ismail ada caffe2 baru, tdk support parkir, sehingga banyak mobil parkir nutupin badan jalan, hampir setengahnya!",Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"24 Jan 2016, 09:54:21 AM",RT @GPSbdg: Flyer dan brosur makin banyak di #CFD. Yuk kolaborasi @CoblongJITU untuk kurangi distribusinya. Cc: @Satpolppbdg https://t.co/PÉ,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 09:58:25 AM",@dbmpkotabdg jalan jakarta tikungan arah cicadas dkt pos polisi berlubang mhn di perbaiki. Nuhun,Ya,,infrastruktur,jalan rusak,-,21-1-2016
6.91E+17,"24 Jan 2016, 09:59:16 AM",RT @infobdg: #suaraBDG via @TanpaNam48: masa udh ada tanda S masih parkir sembarangan? (Depan BI) cc: @dishub_kotabdg @IWGinting https://t.É,Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"24 Jan 2016, 10:00:54 AM","Kang @ridwankamil, kalo ini parkir ato stop ya? xixixixi.... Mobil polisi nya juara... ?? https://t.co/rgstCOA5dt",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 10:01:20 AM",RT @PRFMnews: 09.43 RT @TanpaNam48 @ridwankamil kang masa udh ada tanda S masih parkir sembarangan? (Depan BI)  cc @dishub_kotabdg https://É,Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"24 Jan 2016, 10:10:00 AM","RT @bonisoehakso: Kang @ridwankamil, kalo ini parkir ato stop ya? xixixixi.... Mobil polisi nya juara... ?? https://t.co/rgstCOA5dt",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 10:12:19 AM",RT @infobdg: #suaraBDG via @TanpaNam48: masa udh ada tanda S masih parkir sembarangan? (Depan BI) cc: @dishub_kotabdg @IWGinting https://t.É,Ya,,perhubungan,parkir sembarangan,TPS Jalan Ambon ,-
6.91E+17,"24 Jan 2016, 10:13:18 AM","@infobdg @TanpaNam48 @dishub_kotabdg @IWGinting @ridwankamil wah, lumayan tuh buat nambahin uang negara, dikalikan berapa puluh motor tuh.",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 10:13:20 AM",RT @TanpaNam48: @ridwankamil kang masa udh ada tanda S masih parkir sembarangan? (Depan BI) @PRFMnews @infobdg @infobandung https://t.co/TPÉ,Ya,,perhubungan,parkir sembarangan,Jalan Wastukencana ,-
6.91E+17,"24 Jan 2016, 10:16:59 AM","Pak @ridwankamil ini beneran d bandung, ?????? G hoax kan????? Trotoar berubah jd lahan parkir,, https://t.co/SxcDuL3iii",Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"24 Jan 2016, 10:17:42 AM",RT @hilmanm_: @dbmpkotabdg jalan #jakarta tikungan arah cicadas dkt pos polisi berlubang mhn di perbaiki. Nuhun https://t.co/4hNHHMqFOi,Ya,,infrastruktur,jalan rusak,-,-
6.91E+17,"24 Jan 2016, 10:18:33 AM",RT @PRFMnews: 09.43 RT @TanpaNam48 @ridwankamil kang masa udh ada tanda S masih parkir sembarangan? (Depan BI)  cc @dishub_kotabdg https://É,Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"24 Jan 2016, 10:21:30 AM",#LiveReport: 3 Partai Besar Dekati Kang Emil jadi Gubernur DKI Jakarta. Tidak etis jika saya sebutkan sekarang,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 10:21:40 AM",#LiveReport: 3 Partai Besar Dekati Kang Emil jadi Gubernur DKI Jakarta. Tidak etis jika saya sebutkan sekarang,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 10:22:54 AM","@MojangPolppBDG @Satpolppbdg @ridwankamil baiknya cariin 1 tempat/halaman dalam rmh/ruko yg mau disewakan, jd CFD trotoar bdn jln bebas PKL.",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 10:23:06 AM",@PRFMnews @TanpaNam48 @ridwankamil @dishub_kotabdg Taman nya OKE...lahan PARKIR untuk Pengunjung NOK...,Ya,,infrastruktur,sarana parkir,-,-
6.91E+17,"24 Jan 2016, 10:25:04 AM",@MojangPolppBDG @Satpolppbdg @ridwankamil jadi di CFD ada SATU tempat khusus dalam halaman rumah/ruko untuk titik poin PKL berjualan,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 10:26:12 AM",Emang S sama P apa bedanya ya??? @infobdg @TanpaNam48 @dishub_kotabdg @IWGinting,,Ya,bukan keluhan,bukan keluhan,Jalan Merdeka,-
6.91E+17,"24 Jan 2016, 10:32:54 AM","RT @bonisoehakso: Kang @ridwankamil, kalo ini parkir ato stop ya? xixixixi.... Mobil polisi nya juara... ?? https://t.co/rgstCOA5dt",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 10:35:09 AM","Pohon pinggir kali Cibeunying Jl Labuan mohon dirapihkan, agar tidak mengganggu kabel listrik @diskamtam @mazNOT https://t.co/Lx3Dm9Jye2",Ya,,bidang lainnya,bidang lainnya,-,-
6.91E+17,"24 Jan 2016, 10:36:59 AM",RT @GPSbdg: Flyer dan brosur makin banyak di #CFD. Yuk kolaborasi @CoblongJITU untuk kurangi distribusinya. Cc: @Satpolppbdg https://t.co/PÉ,,Ya,bukan keluhan,bukan keluhan,"Otista, Kopo dan Caringin ",-
6.91E+17,"24 Jan 2016, 10:37:06 AM","RT @ridwankamil: Barudak bandung nu sok mabal sakola, siap2 ditewak @Satpolppbdg . Omat! https://t.co/SnQoSK9sMQ",,Ya,bukan keluhan,bukan keluhan,Jalan Cihampelas,-
6.91E+17,"24 Jan 2016, 10:46:04 AM","@eka_harijanto @PRFMnews @dishub_kotabdg resto&amp;cafe atau appn,diwajibkan pny lahan parkir pribadi agr tdk mmkan bahu jalan #maafnimbrung",,Ya,bukan keluhan,bukan keluhan,Jalan Cemara,-
6.91E+17,"24 Jan 2016, 10:49:41 AM",RT @infobdg: #suaraBDG via @TanpaNam48: masa udh ada tanda S masih parkir sembarangan? (Depan BI) cc: @dishub_kotabdg @IWGinting https://t.É,Ya,,perhubungan,parkir sembarangan,Jalan Pak Gatot Raya dekat pertigaan Jalan Gerlong Hilir,-
6.91E+17,"24 Jan 2016, 10:55:30 AM",RT @GPSbdg: Flyer dan brosur makin banyak di #CFD. Yuk kolaborasi @CoblongJITU untuk kurangi distribusinya. Cc: @Satpolppbdg https://t.co/PÉ,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 10:58:16 AM","RT @bonisoehakso: Kang @ridwankamil, kalo ini parkir ato stop ya? xixixixi.... Mobil polisi nya juara... ?? https://t.co/rgstCOA5dt",,Ya,bukan keluhan,bukan keluhan,Jalan Cihampelas,-
6.91E+17,"24 Jan 2016, 11:07:17 AM","@YipGunta @ridwankamil dilarang parkir di jalan, parkirnya di trotoar. Solutif pak polisinya.",Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"24 Jan 2016, 11:09:21 AM","RT @bonisoehakso: Kang @ridwankamil, kalo ini parkir ato stop ya? xixixixi.... Mobil polisi nya juara... ?? https://t.co/rgstCOA5dt",,Ya,bukan keluhan,bukan keluhan,Jalan Sudirman ,-
6.91E+17,"24 Jan 2016, 11:13:06 AM",@infobdg @TanpaNam48 @dishub_kotabdg @IWGinting harus ada edukasi lagi kpd masy utk rambu DILARANG PARKIR DAN DILARANG BERHENTI.,,Ya,bukan keluhan,bukan keluhan,Jalan Sudirman ,-
6.91E+17,"24 Jan 2016, 11:19:27 AM","RT @ridwankamil: Barudak bandung nu sok mabal sakola, siap2 ditewak @Satpolppbdg . Omat! https://t.co/SnQoSK9sMQ",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 11:23:28 AM",Pak @ridwankamil Tower/BTS yg sdh dibongkar ternyata dibangun kembali&amp;tdk ada tindakan yg tegas dr lurah situsaeur. https://t.co/DmC5QFjNX3,Ya,,bidang lainnya,bidang lainnya,Jalan Supratman ,-
6.91E+17,"24 Jan 2016, 11:24:11 AM","@infobdg @TanpaNam48 @dishub_kotabdg @IWGinting Dilarang berhenti, bukan dilarang parkir. Gitu sih rambunya.. ????",,Ya,bukan keluhan,bukan keluhan,Jalan Sudirman-Suta,-
6.91E+17,"24 Jan 2016, 11:30:51 AM",Asssiiiikkk... yuk jalan2 sekalian belajar di museum geologi bdg  #soulgtlovebandung @YamahaIndonesia  @ridwankamil https://t.co/J5Lv1Ri3f4,,Ya,bukan keluhan,bukan keluhan,Jalan Sudirman-Jalan Soekarno Hatta,-
6.91E+17,"24 Jan 2016, 11:33:30 AM",@ridwankamil @Satpolppbdg Tower yg sdh dibongkar ternyata dibangun kembali&amp;tdk ada tindakan tegas dr lurah situsaeur https://t.co/HdmlYNtFB6,Ya,,bidang lainnya,bidang lainnya,-,-
6.91E+17,"24 Jan 2016, 11:36:26 AM",@ridwankamil @Satpolppbdg pembangunan Tower tsb dimulai dr hr jum'at tgl 22-01-2016. Saya sdh lapor ke lurah situsaeur&amp;camat bojongloa kidul,Ya,,bidang lainnya,bidang lainnya,-,-
6.91E+17,"24 Jan 2016, 11:41:31 AM",Kondisi trotoar ujung ayani ke asia afrika. @ridwankamil @PRFMnews @soowooBDG @se_bdg @infobandung https://t.co/vLCqGv2qqr,Ya,,infrastruktur,trotoar,perempatan Palasari ,-
6.91E+17,"24 Jan 2016, 11:45:47 AM",RT @RoadSafetyBdg: Kondisi trotoar ujung ayani ke asia afrika. @ridwankamil @PRFMnews @soowooBDG @se_bdg @infobandung https://t.co/vLCqGv2qÉ,Ya,,infrastruktur,trotoar,-,-
6.91E+17,"24 Jan 2016, 11:46:03 AM",RT @GPSbdg: Flyer dan brosur makin banyak di #CFD. Yuk kolaborasi @CoblongJITU untuk kurangi distribusinya. Cc: @Satpolppbdg https://t.co/PÉ,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 11:46:46 AM",RT @RoadSafetyBdg: Kondisi trotoar ujung ayani ke asia afrika. @ridwankamil @PRFMnews @soowooBDG @se_bdg @infobandung https://t.co/vLCqGv2qÉ,Ya,,infrastruktur,trotoar,-,-
6.91E+17,"24 Jan 2016, 11:49:52 AM","RT @JuviaMonicka: yg LDR.an Bandung -jkt nantinya bisa meet up tiap hari, cz ada kereta cepet ???? ,so ga usah galau ya pak @ridwankamil",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 12:07:13 PM",RT @HendraSyauqi: @ridwankamil @Satpolppbdg Tower yg sdh dibongkar ternyata dibangun kembali&amp;tdk ada tindakan tegas dr lurah situsaeur httpÉ,Ya,,bidang lainnya,bidang lainnya,Jalan Gegerkalong Hilir,-
6.91E+17,"24 Jan 2016, 12:09:42 PM",RT @HendraSyauqi: Pak @ridwankamil Tower/BTS yg sdh dibongkar ternyata dibangun kembali&amp;tdk ada tindakan yg tegas dr lurah situsaeur. httpsÉ,Ya,,bidang lainnya,bidang lainnya,Jalan RE Martadinata,-
6.91E+17,"24 Jan 2016, 12:19:44 PM",RT @GPSbdg: Flyer dan brosur makin banyak di #CFD. Yuk kolaborasi @CoblongJITU untuk kurangi distribusinya. Cc: @Satpolppbdg https://t.co/PÉ,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 12:38:11 PM","@ridwankamil usul kang, eh nanya deng, lampu-lampu jalan yg mati bisa diperbaiki secepatnya ga?",Ya,,infrastruktur,lampu penerangan jalan umum,Situsaeur,-
6.91E+17,"24 Jan 2016, 12:42:45 PM","Pa @ridwankamil d balkot ada yg minta &amp; rada maksa ke pengunjung buat udunan nyumbang dia dgn alesan mau pulkam  cc: @infobdg""",Ya,,k3 (ketertiban; kebersihan; keindahan),anak jalanan dan gelandangan pengemis,-,-
6.91E+17,"24 Jan 2016, 12:49:09 PM","Bapak @ridwankamil saya mau tanya klau sungai citarum d'keruk apakah d'bwah nya ada mata air/membuat sumur panjang???""",,Ya,bukan keluhan,bukan keluhan,sekitar taman baru ,-
6.91E+17,"24 Jan 2016, 12:55:33 PM",@Satpolppbdg @ridwankamil  eta mah anu sok nongkrong di lodaya . anu parorenges ????,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 12:57:25 PM",@soowooBDG @se_bdg @Mitra_AbdillahL @ridwankamil terima kasih atas informasinya sudah tidak ada mobil yg parkir di tempat tersebut pak.,,Ya,bukan keluhan,bukan keluhan,Perum Sarijadi Jalan Sarimadu Blok 24 No. 26 RT 05/02 Kel. Sukawarna Sukajadi,-
6.91E+17,"24 Jan 2016, 01:01:22 PM","@PRFMnews @TanpaNam48 @ridwankamil @dishub_kotabdg gara2 ada 1 parkir semua ngikutin, hrs lebih tegas pemkot dan aparat, tegakkan peraturan",Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"24 Jan 2016, 01:06:31 PM",Pak @ridwankamil di jalan babakan cianjur jalan na meuni seeur balongan pak. Mohon segera di betul kan pak https://t.co/8uZo5AefQj,Ya,,infrastruktur,jalan rusak,Jalan Sunda,-
6.91E+17,"24 Jan 2016, 01:10:22 PM",Ented | 13.05  Benarkah untuk disumbangkan kepada anak yatim piatu? cc @Dinsos_BDG @Satpolppbdg https://t.co/twce3oVLp1,,Ya,bukan keluhan,bukan keluhan,Perum Sarijadi Jalan Sarimadu Blok 24 No. 26 RT 05/02 Kel. Sukawarna Sukajadi,-
